Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
32.0,1,3,1,3.66702606832752,0,0,13.0,82.0,5.0,44.0,Medium
36.0,0,0,0,22.42543778999301,0,0,1.0,133.0,5.0,43.0,Low
46.0,0,1,4,23.738117946817773,0,0,15.0,168.0,70.0,26.0,Medium
32.0,0,3,0,23.98473983852128,1,2,0.0,134.0,62.0,31.0,Medium
24.0,0,1,1,13.972526765035523,0,2,0.0,74.0,63.0,31.0,Low
37.0,1,3,4,7.358926733862284,0,2,7.0,170.0,66.0,7.0,Medium
33.0,1,0,4,7.03878428977428,1,2,10.0,152.0,30.0,48.0,High
36.0,1,1,3,20.75188937860388,1,0,7.0,68.0,71.0,39.0,Medium
19.0,1,1,0,10.015441315846154,0,0,4.0,101.0,27.0,30.0,Medium
41.0,0,1,3,7.232748243279824,0,1,0.0,22.0,38.0,0.0,Low
17.0,0,2,3,3.3807450069285307,1,0,3.0,12.0,96.0,9.0,Low
49.0,0,3,0,15.00214958088892,1,1,15.0,80.0,81.0,5.0,Medium
18.0,1,3,3,14.72500696577204,0,2,3.0,99.0,64.0,22.0,Medium
36.0,0,0,0,8.249681569082744,0,1,1.0,70.0,75.0,20.0,Low
30.0,0,1,3,6.560457483302067,0,2,9.0,55.0,78.0,32.0,Medium
28.0,0,0,0,8.481345101243988,0,1,15.0,54.0,92.0,37.0,Medium
35.0,0,2,5,6.346640443931234,0,2,13.0,32.0,25.0,25.0,Medium
41.0,1,3,0,3.265054408681218,0,0,13.0,109.0,66.0,24.0,High
30.0,0,0,1,16.67444373784976,0,0,7.0,91.0,13.0,28.0,Medium
26.0,0,3,2,21.476891887097768,0,1,17.0,138.0,19.0,36.0,High
41.0,1,0,2,22.46037830675815,0,0,17.0,164.0,69.0,44.0,High
20.0,1,1,1,23.29669392108769,0,1,0.0,166.0,71.0,35.0,Low
21.0,1,1,2,3.6024381811337456,1,0,14.0,155.0,24.0,13.0,High
22.0,0,2,2,18.093009834272117,0,2,16.0,44.0,48.0,11.0,Medium
31.0,0,3,4,22.0079631690158,0,1,7.0,52.0,12.0,41.0,Medium
25.0,0,0,4,22.908283695795426,0,0,12.0,45.0,50.0,26.0,Medium
16.0,1,0,1,17.193142257084354,0,2,18.0,153.0,87.0,35.0,High
17.0,0,3,3,0.1634254039983229,0,0,12.0,89.0,32.0,27.0,Medium
28.0,0,1,0,16.25273936058236,0,0,9.0,97.0,75.0,40.0,Medium
45.0,1,1,3,5.336947979264222,1,0,9.0,93.0,54.0,30.0,Medium
36.0,1,0,2,7.303958125186056,0,0,0.0,47.0,8.0,0.0,Low
45.0,1,3,3,6.451722462647325,1,0,9.0,106.0,52.0,12.0,Medium
32.0,0,3,4,2.9193202774337683,0,0,6.0,75.0,23.0,25.0,Medium
33.0,2,3,0,5.116111462437505,0,0,6.0,147.0,75.0,31.0,Medium
21.0,1,1,0,17.284590583832745,1,0,3.0,63.0,55.0,2.0,Low
35.0,0,1,0,0.1193560376682452,0,2,12.0,71.0,36.0,16.0,Medium
34.0,0,1,1,14.460186810852225,0,0,7.0,72.0,3.0,9.0,Medium
19.0,0,3,2,4.611571329055356,0,0,7.0,60.0,96.0,48.0,Medium
30.0,0,3,3,19.46927969641489,0,0,13.0,13.0,20.0,16.0,Low
32.0,0,1,0,10.75926523208647,0,0,17.0,125.0,2.0,20.0,High
30.0,1,1,4,18.19101200690296,1,0,16.0,137.0,66.0,18.0,High
41.0,1,0,1,16.84585992747813,0,1,3.0,33.0,75.0,38.0,Low
33.0,1,0,0,23.94133125496042,0,2,4.0,77.0,38.0,29.0,Medium
24.0,0,3,0,10.626454422735437,0,0,11.0,40.0,67.0,44.0,Medium
24.0,1,3,1,11.957825144637685,0,0,14.0,131.0,84.0,31.0,High
18.0,0,0,2,2.6200015704890958,0,2,6.0,97.0,34.0,49.0,Medium
18.0,1,1,1,14.866100298189512,0,0,10.0,12.0,16.0,34.0,Low
25.0,1,1,3,21.00396763482474,0,0,19.0,40.0,80.0,28.0,Medium
44.0,0,3,3,7.427425665132501,0,2,1.0,23.0,38.0,42.0,Low
43.0,0,3,2,20.26915523381896,0,0,14.0,164.0,44.0,45.0,High
20.0,1,3,0,14.984117953009363,0,0,16.0,67.0,54.0,26.0,Medium
18.0,1,3,4,11.445367830344845,0,1,2.0,137.0,33.0,19.0,Low
31.0,1,1,2,19.156478945616847,0,0,1.0,88.0,13.0,7.0,Low
37.0,1,1,3,18.92449939848904,0,2,,46.0,82.0,28.0,Low
47.0,0,2,3,4.015134839051955,0,1,17.0,159.0,46.0,31.0,High
22.0,0,3,0,4.275137239594845,1,2,16.0,130.0,91.0,36.0,High
28.0,1,0,0,9.853450577221448,0,2,16.0,128.0,9.0,8.0,High
15.0,1,0,0,2.3397660566470044,1,0,18.0,158.0,5.0,40.0,High
37.0,0,3,2,11.93293467646334,1,0,12.0,79.0,40.0,5.0,Medium
27.0,1,0,2,0.9041041795199352,0,2,13.0,35.0,74.0,36.0,Medium
,1,1,2,10.06610042481902,0,1,0.0,55.0,73.0,49.0,Low
37.0,1,0,2,16.060208585379403,0,0,9.0,144.0,16.0,24.0,Medium
24.0,0,1,4,3.034029395377952,0,2,9.0,96.0,33.0,28.0,Medium
33.0,1,3,2,2.2456174760271272,0,0,0.0,83.0,59.0,42.0,Low
28.0,1,3,3,8.825951494850285,0,2,7.0,118.0,33.0,21.0,Medium
36.0,0,3,2,1.33729519557357,0,0,,119.0,45.0,43.0,High
27.0,0,3,3,17.21473037334671,0,0,8.0,79.0,6.0,49.0,Medium
38.0,1,3,4,6.75646446861341,0,2,13.0,54.0,83.0,29.0,Low
33.0,0,3,4,13.569370510540622,0,2,,60.0,30.0,16.0,Low
16.0,0,3,0,4.809728564403694,1,0,18.0,76.0,79.0,42.0,High
36.0,0,3,4,2.269575521897504,1,0,5.0,76.0,49.0,48.0,Medium
35.0,1,3,1,5.442292450306545,0,0,15.0,23.0,19.0,25.0,Medium
45.0,1,1,4,16.488869825415698,1,2,2.0,146.0,52.0,9.0,Low
37.0,1,3,0,17.394243936652213,1,1,,68.0,67.0,44.0,Medium
20.0,1,1,2,12.557412626341216,0,0,1.0,155.0,4.0,18.0,Low
30.0,0,2,1,19.521779089361168,0,0,7.0,176.0,86.0,1.0,Medium
27.0,1,3,1,7.852950016159714,1,1,9.0,10.0,51.0,32.0,Low
38.0,1,3,0,20.44925028260495,0,1,2.0,102.0,25.0,6.0,Low
31.0,1,3,1,10.446220483290094,0,1,14.0,158.0,76.0,19.0,High
40.0,1,2,0,19.21549804122596,1,1,12.0,74.0,77.0,47.0,Medium
44.0,1,3,2,10.38812427954121,0,0,4.0,55.0,16.0,22.0,High
23.0,1,3,2,22.76244416022387,1,0,11.0,137.0,42.0,7.0,High
22.0,0,3,1,12.818930926253454,1,0,8.0,46.0,8.0,0.0,Medium
46.0,1,3,0,17.486385433211826,0,0,0.0,87.0,22.0,12.0,Low
40.0,1,3,4,15.694960968288134,0,2,14.0,29.0,76.0,46.0,Medium
39.0,0,1,2,12.031711863734488,0,2,9.0,167.0,93.0,21.0,High
22.0,1,1,1,22.32210290891114,0,1,4.0,95.0,17.0,40.0,Medium
19.0,0,2,3,6.542609379534429,0,0,11.0,119.0,40.0,6.0,Medium
17.0,0,1,1,7.776996943268202,0,2,9.0,23.0,95.0,13.0,Low
35.0,0,3,4,6.930822483880655,0,1,7.0,57.0,85.0,26.0,Medium
18.0,1,2,0,10.165136200194016,0,0,4.0,36.0,40.0,42.0,Low
37.0,1,0,0,17.78931666542728,0,2,3.0,133.0,93.0,29.0,High
15.0,1,1,3,16.762703527203076,0,0,3.0,35.0,27.0,41.0,Low
19.0,1,1,3,16.497635962756807,0,1,0.0,120.0,89.0,47.0,Low
46.0,1,2,3,12.945501608188902,0,1,11.0,167.0,77.0,13.0,High
28.0,1,3,0,11.188671348087526,1,0,15.0,40.0,9.0,3.0,Medium
28.0,0,3,3,21.42956053390865,0,1,16.0,179.0,31.0,7.0,High
19.0,1,3,1,6.285641844164062,0,0,9.0,18.0,5.0,45.0,Low
29.0,1,1,3,0.6775319332249357,0,0,19.0,57.0,74.0,15.0,Medium
40.0,1,3,0,9.667762696037258,1,1,12.0,179.0,9.0,42.0,High
37.0,0,1,2,10.850747096932698,0,0,13.0,152.0,36.0,33.0,High
44.0,0,0,3,8.5201341071811,0,0,13.0,58.0,70.0,2.0,Medium
35.0,1,0,1,18.29372617508925,0,1,8.0,103.0,42.0,7.0,Medium
31.0,0,1,2,1.0470935046825094,1,0,6.0,165.0,92.0,30.0,Medium
28.0,1,3,2,3.368349730513056,0,0,6.0,11.0,98.0,0.0,Low
26.0,0,1,4,9.27882331496555,1,1,2.0,91.0,26.0,19.0,Low
49.0,0,3,0,3.3561748145479,0,2,13.0,142.0,17.0,32.0,High
15.0,1,1,2,11.5251710910787,0,2,9.0,43.0,63.0,3.0,Medium
28.0,1,0,3,5.932233933747474,0,2,2.0,121.0,29.0,39.0,Low
15.0,1,0,0,15.270586659919818,0,0,18.0,95.0,90.0,36.0,High
48.0,1,3,4,1.2343786566577275,0,0,8.0,134.0,11.0,22.0,Medium
43.0,1,0,3,21.57416655431837,1,0,8.0,57.0,35.0,47.0,Medium
45.0,1,0,1,11.242261919387229,1,0,8.0,22.0,41.0,47.0,Low
15.0,0,3,4,11.461327146020206,0,0,13.0,122.0,65.0,27.0,High
34.0,1,3,3,22.870005184631893,0,2,4.0,18.0,49.0,45.0,High
32.0,1,1,3,20.16866373663885,0,2,7.0,67.0,27.0,32.0,Medium
40.0,1,2,2,5.42428095990739,0,2,11.0,99.0,7.0,34.0,Medium
31.0,1,3,4,20.216526185527584,0,2,15.0,11.0,94.0,7.0,Low
17.0,1,1,4,15.737646089096229,0,2,8.0,54.0,6.0,32.0,Medium
26.0,1,3,0,4.156153677498786,0,0,2.0,161.0,1.0,25.0,Low
34.0,1,1,0,9.970822860041991,1,2,15.0,48.0,39.0,33.0,Medium
40.0,1,3,4,11.938894500042952,1,0,19.0,125.0,93.0,32.0,High
33.0,0,1,0,22.625051611429058,0,0,15.0,102.0,7.0,25.0,High
38.0,0,0,3,12.000644873489296,0,1,15.0,41.0,12.0,15.0,Medium
19.0,0,1,3,10.83817828799078,0,0,18.0,157.0,62.0,36.0,High
37.0,1,0,0,23.52384079333971,0,1,7.0,65.0,86.0,42.0,Low
49.0,0,0,1,6.185055185852525,0,2,7.0,177.0,39.0,19.0,Medium
46.0,1,1,1,16.866092624713627,0,0,1.0,115.0,65.0,38.0,Low
24.0,1,1,3,15.413450921471586,0,0,18.0,115.0,95.0,12.0,High
44.0,1,2,2,15.409333945692104,0,2,6.0,58.0,57.0,14.0,Medium
35.0,1,1,0,16.908350415499175,0,0,6.0,163.0,45.0,33.0,Medium
28.0,1,1,2,10.407587835615232,0,2,2.0,48.0,9.0,3.0,Low
16.0,0,1,1,6.345426795466001,0,1,1.0,137.0,84.0,17.0,Low
47.0,0,0,3,7.38036730502309,0,2,3.0,68.0,52.0,30.0,Low
16.0,1,0,4,21.40082196615099,0,0,8.0,43.0,28.0,21.0,Medium
23.0,0,2,1,5.606804401968089,0,1,2.0,53.0,91.0,8.0,Low
40.0,1,0,3,19.963739644734947,0,0,17.0,94.0,42.0,28.0,High
20.0,1,0,4,21.45015774509316,0,0,13.0,26.0,32.0,30.0,Medium
49.0,1,3,1,4.857771370794529,0,0,10.0,97.0,34.0,27.0,Medium
17.0,1,2,2,23.90288493204675,0,1,16.0,91.0,9.0,42.0,High
24.0,0,3,3,0.4745293967346109,1,0,6.0,112.0,50.0,38.0,Medium
30.0,1,1,0,14.725417934146396,0,2,12.0,167.0,58.0,6.0,High
44.0,1,1,4,1.5447287954445326,0,2,7.0,165.0,15.0,32.0,Medium
43.0,0,1,3,7.0925692616296745,0,2,7.0,,59.0,48.0,Medium
37.0,1,1,4,0.8129529555325368,0,0,10.0,26.0,69.0,45.0,Medium
47.0,1,2,4,9.579664155064815,0,1,4.0,72.0,1.0,19.0,Low
29.0,0,0,0,4.004388117217798,0,2,11.0,74.0,57.0,2.0,Medium
27.0,0,1,4,11.77954970869625,0,0,0.0,97.0,14.0,44.0,Low
40.0,0,1,0,1.3095395397310643,0,0,9.0,84.0,35.0,15.0,Medium
17.0,0,3,2,23.733457672994756,0,1,6.0,30.0,57.0,34.0,Low
37.0,1,3,2,1.1178036531018165,1,0,19.0,75.0,49.0,10.0,High
49.0,1,3,3,11.90630783645353,0,1,8.0,50.0,51.0,10.0,Low
25.0,1,0,0,12.935110924909376,0,2,11.0,54.0,70.0,30.0,Medium
39.0,0,1,3,21.299775911802914,1,2,11.0,19.0,93.0,17.0,Low
29.0,0,3,3,21.74192443275114,0,2,9.0,11.0,69.0,32.0,Low
17.0,1,3,2,3.4749451949326358,0,2,,86.0,88.0,18.0,Medium
26.0,1,3,0,16.92751782442117,0,0,3.0,38.0,47.0,13.0,Low
30.0,1,1,3,15.651960413881334,1,0,12.0,56.0,95.0,30.0,Medium
48.0,0,1,3,11.911258683107118,0,2,8.0,111.0,40.0,27.0,Medium
37.0,0,3,2,18.967634847729684,1,0,9.0,137.0,60.0,0.0,High
28.0,1,3,2,18.21776928516568,0,0,11.0,131.0,2.0,12.0,High
39.0,1,3,1,21.700318957404303,0,0,18.0,146.0,37.0,25.0,High
36.0,0,1,2,21.215507119870768,0,1,14.0,34.0,47.0,47.0,Medium
19.0,1,1,4,13.676961233601194,0,2,8.0,57.0,26.0,5.0,Medium
15.0,0,1,2,18.483975067600007,1,0,11.0,122.0,6.0,24.0,Medium
27.0,1,3,2,4.722940459574102,0,2,0.0,56.0,53.0,43.0,Low
23.0,0,1,2,18.565749660239646,0,2,17.0,73.0,85.0,,Medium
39.0,1,0,1,17.424971572102095,0,2,7.0,79.0,10.0,14.0,Medium
36.0,1,0,2,22.89468768279153,0,0,11.0,69.0,65.0,25.0,Medium
34.0,0,3,3,18.721657702158662,0,2,1.0,66.0,20.0,31.0,Low
18.0,0,1,5,23.9320307960193,0,0,1.0,30.0,92.0,36.0,Low
26.0,1,3,2,20.218245443033823,1,3,0.0,12.0,2.0,4.0,Low
42.0,1,1,0,17.5634555979876,0,2,3.0,97.0,58.0,6.0,Low
24.0,0,3,5,14.919785814475183,0,2,12.0,112.0,48.0,29.0,Medium
38.0,1,3,4,18.144491131971414,0,1,2.0,19.0,22.0,9.0,Low
46.0,1,0,1,14.083402478774415,0,0,17.0,126.0,84.0,33.0,High
25.0,1,3,1,17.752231511371853,0,0,13.0,16.0,25.0,19.0,Low
23.0,0,1,5,14.630978957104574,0,0,14.0,144.0,43.0,13.0,High
49.0,0,2,0,0.8924566253490127,0,2,5.0,176.0,76.0,1.0,Medium
17.0,1,2,1,5.638654734977317,1,0,2.0,21.0,80.0,41.0,Low
19.0,0,0,4,19.444004393527734,1,1,7.0,130.0,95.0,34.0,Medium
26.0,1,1,3,20.49512555175548,0,0,3.0,177.0,16.0,40.0,Medium
47.0,1,3,0,11.528958677303702,0,0,7.0,139.0,13.0,41.0,Medium
18.0,1,3,1,17.85601272403408,1,0,18.0,138.0,91.0,37.0,High
31.0,0,3,0,7.279775705236161,0,1,0.0,140.0,77.0,21.0,Low
29.0,0,3,1,21.239115108378694,0,0,5.0,80.0,58.0,36.0,Medium
33.0,1,1,4,16.78527956469328,0,0,4.0,69.0,72.0,18.0,Medium
31.0,1,1,4,15.315959482512072,0,0,12.0,150.0,50.0,46.0,High
30.0,1,1,1,14.367328931533557,0,1,19.0,167.0,59.0,1.0,High
22.0,1,3,3,12.540542156538804,0,0,8.0,55.0,49.0,40.0,Medium
20.0,0,1,3,22.540346655032824,0,2,17.0,110.0,84.0,26.0,High
38.0,1,0,2,12.333466267075709,0,2,15.0,100.0,18.0,12.0,High
45.0,0,0,3,23.222860321956723,1,0,16.0,58.0,44.0,37.0,Medium
33.0,0,1,3,18.321743627753676,0,0,6.0,149.0,16.0,17.0,Medium
41.0,0,3,3,17.34343827340371,0,0,17.0,88.0,12.0,26.0,High
25.0,1,3,0,19.48450772195233,0,0,14.0,59.0,63.0,4.0,Medium
39.0,1,3,1,10.039867041510853,0,0,18.0,157.0,31.0,29.0,High
35.0,0,0,2,8.311916019284004,0,0,8.0,13.0,88.0,31.0,Medium
30.0,1,3,1,19.806705136018422,1,0,19.0,65.0,83.0,43.0,High
24.0,1,3,5,3.997019609995631,0,1,19.0,147.0,8.0,30.0,High
48.0,1,1,2,2.5419751904073262,0,0,3.0,50.0,25.0,23.0,Low
26.0,1,1,2,12.148714374855928,1,1,6.0,77.0,31.0,4.0,Medium
41.0,0,1,2,3.519498988105843,0,2,14.0,16.0,11.0,24.0,Low
21.0,1,3,1,14.67690365051473,0,0,4.0,106.0,44.0,29.0,Medium
16.0,0,0,1,19.608326061024417,0,2,18.0,120.0,53.0,38.0,High
21.0,0,3,2,3.818103151235756,0,2,4.0,110.0,20.0,19.0,Medium
18.0,1,4,2,9.356056698633664,0,2,13.0,174.0,32.0,38.0,High
23.0,0,3,0,3.5415643286803995,1,0,14.0,12.0,75.0,43.0,Medium
34.0,1,3,0,12.297269664758735,0,0,12.0,15.0,51.0,31.0,Low
36.0,1,0,0,17.228620869224496,0,1,13.0,91.0,25.0,32.0,Medium
36.0,0,4,4,18.821964567132348,0,2,16.0,144.0,46.0,10.0,High
40.0,0,1,3,1.0259684184337567,0,2,13.0,155.0,92.0,40.0,High
26.0,1,3,0,18.790850507843736,1,0,8.0,29.0,68.0,13.0,Low
32.0,1,3,3,17.244154823811606,1,2,4.0,178.0,52.0,21.0,Medium
40.0,1,0,4,20.315502897271124,0,0,15.0,27.0,20.0,5.0,Medium
15.0,1,3,4,4.147244334528178,0,0,17.0,111.0,84.0,17.0,High
48.0,1,3,1,13.629141930726236,0,0,0.0,139.0,59.0,40.0,Low
47.0,1,3,4,14.070990793549992,0,1,7.0,93.0,56.0,28.0,Medium
23.0,0,1,3,0.153028691429462,0,0,8.0,61.0,33.0,31.0,Medium
17.0,1,2,0,,0,0,5.0,19.0,66.0,41.0,Low
29.0,1,1,3,19.043994651339293,0,2,5.0,73.0,92.0,4.0,Medium
19.0,1,0,2,8.905520606663657,0,1,4.0,168.0,98.0,31.0,Medium
44.0,0,0,2,5.172635168788241,0,0,18.0,41.0,57.0,41.0,Medium
28.0,0,3,3,13.045776636208531,1,0,12.0,99.0,5.0,49.0,Medium
20.0,0,0,1,23.928282994559257,0,1,6.0,68.0,79.0,48.0,Medium
26.0,0,1,2,22.77907141500144,1,0,14.0,163.0,71.0,37.0,High
42.0,0,1,1,0.6579566107985411,0,0,8.0,137.0,34.0,21.0,Medium
19.0,1,0,2,0.1173756651621609,0,0,18.0,133.0,50.0,32.0,High
24.0,0,3,0,11.38698608719595,0,0,6.0,136.0,80.0,40.0,Medium
21.0,1,2,0,12.405895501982815,0,0,6.0,151.0,26.0,46.0,Medium
46.0,1,1,4,2.654023772244635,0,2,13.0,173.0,60.0,25.0,High
46.0,0,3,2,2.9289793701191256,0,0,6.0,96.0,28.0,35.0,Medium
22.0,0,0,1,2.248077314022579,0,0,10.0,127.0,94.0,43.0,High
20.0,1,0,4,4.166549567103443,0,0,11.0,117.0,59.0,18.0,Medium
20.0,1,3,4,13.4901431767467,0,0,9.0,120.0,47.0,38.0,Medium
42.0,1,0,4,2.7553493391479256,0,0,10.0,112.0,27.0,6.0,Medium
45.0,1,0,2,1.7357021629639189,0,0,17.0,92.0,50.0,16.0,Medium
34.0,1,1,0,7.61448463495335,0,0,3.0,33.0,10.0,35.0,Low
34.0,0,0,1,13.90382609577361,0,0,3.0,117.0,8.0,19.0,Medium
28.0,1,0,0,0.7365483821937362,0,0,14.0,178.0,59.0,0.0,High
37.0,1,2,4,3.761844738919175,0,0,13.0,121.0,2.0,47.0,High
20.0,1,3,4,11.9337473365256,0,0,1.0,80.0,1.0,25.0,High
21.0,0,4,3,23.289810780195563,0,0,18.0,139.0,42.0,47.0,High
21.0,1,3,2,,0,2,8.0,138.0,34.0,31.0,Medium
29.0,0,1,4,8.655928563843055,0,1,4.0,72.0,78.0,23.0,Medium
24.0,0,0,3,22.40147301008753,0,1,14.0,173.0,39.0,6.0,High
29.0,0,3,0,1.726336198144054,1,2,9.0,126.0,70.0,1.0,Medium
28.0,0,3,3,2.3042781297519994,0,1,3.0,175.0,18.0,18.0,Medium
30.0,0,3,3,16.316163709154342,0,0,18.0,168.0,45.0,41.0,Low
42.0,1,3,3,13.573413835664336,0,0,7.0,54.0,76.0,14.0,Medium
38.0,1,3,2,4.17212728793615,0,1,3.0,46.0,55.0,3.0,Low
44.0,0,1,0,0.6302599295860336,0,0,4.0,178.0,20.0,29.0,Low
28.0,1,2,2,1.1682890083595634,0,0,5.0,34.0,45.0,13.0,Low
24.0,1,3,2,8.886198604855707,0,0,12.0,68.0,52.0,29.0,High
47.0,0,1,3,16.342966738016365,0,2,15.0,93.0,25.0,23.0,Medium
21.0,1,3,2,9.925002440102686,1,1,16.0,48.0,52.0,45.0,Medium
16.0,1,0,2,0.6948292101914397,0,0,2.0,84.0,34.0,29.0,Low
21.0,0,0,1,23.861929787592437,1,0,4.0,73.0,28.0,16.0,Low
25.0,1,1,3,17.379685484714848,0,0,6.0,71.0,70.0,21.0,Medium
43.0,0,1,1,20.205938897724657,0,2,1.0,122.0,5.0,2.0,Low
36.0,0,3,3,23.712612044353115,1,0,10.0,43.0,95.0,28.0,Medium
25.0,1,3,0,8.568388255049022,1,0,9.0,158.0,14.0,43.0,High
31.0,1,3,1,3.789897258955012,0,2,7.0,104.0,49.0,14.0,Medium
27.0,0,1,4,6.269408495226878,1,0,9.0,38.0,68.0,42.0,Medium
30.0,1,1,1,9.55882934346889,0,2,9.0,113.0,6.0,45.0,Medium
15.0,0,1,4,19.78134996908061,1,1,0.0,167.0,53.0,22.0,Low
22.0,1,0,0,13.62752689138857,0,0,12.0,78.0,44.0,15.0,Medium
17.0,0,3,2,16.96460736082886,0,2,,63.0,39.0,8.0,High
49.0,1,0,2,5.934250652115375,0,3,0.0,141.0,53.0,0.0,Low
38.0,0,0,1,21.998712389764435,1,0,3.0,130.0,29.0,1.0,Medium
36.0,1,1,4,14.99937444599769,0,0,5.0,169.0,31.0,32.0,Medium
37.0,1,1,2,4.3589580181716965,0,0,8.0,174.0,67.0,11.0,Medium
39.0,0,1,2,17.43524245656221,0,2,14.0,79.0,23.0,49.0,Medium
42.0,1,1,3,5.543228151334612,0,2,17.0,102.0,70.0,4.0,High
35.0,1,3,3,19.20589173322159,0,0,15.0,105.0,55.0,23.0,High
46.0,0,1,4,6.01215720404922,0,0,15.0,31.0,89.0,15.0,Medium
32.0,0,3,3,1.953876144427608,0,0,16.0,121.0,1.0,21.0,High
46.0,0,3,2,9.391606166852684,1,1,2.0,171.0,56.0,17.0,Medium
18.0,1,3,3,6.292960200671832,0,2,19.0,123.0,55.0,14.0,High
23.0,1,1,0,20.229267931102903,0,1,9.0,163.0,93.0,36.0,High
18.0,1,1,0,4.191618018219031,0,0,1.0,158.0,22.0,5.0,Low
18.0,0,2,1,0.6991384321363583,0,1,10.0,132.0,12.0,7.0,Medium
47.0,1,0,1,2.5795252926301533,0,2,4.0,77.0,69.0,5.0,Low
34.0,1,1,1,9.75633646751562,0,0,1.0,174.0,74.0,29.0,Low
47.0,1,2,4,21.508173151910192,0,2,6.0,55.0,35.0,31.0,Medium
42.0,0,1,0,1.3680338205566205,0,0,16.0,55.0,26.0,41.0,Medium
41.0,1,1,1,15.406273333719124,0,0,8.0,94.0,49.0,49.0,Medium
17.0,0,1,1,8.429610883330895,0,0,13.0,47.0,15.0,28.0,Medium
36.0,0,3,2,8.42296723263696,0,0,10.0,120.0,44.0,4.0,High
47.0,1,1,2,11.327328159003963,0,0,3.0,55.0,15.0,28.0,Low
28.0,0,0,3,7.986848194135349,0,2,19.0,83.0,27.0,41.0,High
24.0,0,1,2,21.860476240397183,0,0,1.0,98.0,,29.0,Medium
43.0,1,3,3,12.78540352518834,0,0,11.0,109.0,60.0,12.0,Medium
25.0,0,3,0,4.763829293955908,0,0,0.0,56.0,59.0,42.0,Low
25.0,1,1,4,1.724260087785697,0,0,19.0,140.0,50.0,6.0,High
16.0,1,2,2,16.74047057057095,0,2,3.0,150.0,62.0,4.0,Medium
16.0,1,3,4,11.68963714352887,1,2,6.0,13.0,79.0,21.0,Low
39.0,1,0,4,16.20552471491541,1,2,1.0,73.0,39.0,48.0,Low
29.0,1,1,1,11.255002704460493,0,0,15.0,78.0,76.0,10.0,Medium
16.0,1,0,1,14.061360744525937,0,0,1.0,43.0,5.0,16.0,Low
33.0,1,2,2,1.9157115451092128,0,2,13.0,69.0,40.0,30.0,Medium
46.0,0,3,2,9.653270676806493,0,1,12.0,111.0,76.0,13.0,Low
19.0,0,2,1,0.0111184632480565,0,1,12.0,,17.0,2.0,High
29.0,1,0,2,22.695427771753685,0,2,10.0,154.0,93.0,24.0,High
22.0,0,1,4,6.280627569768449,0,0,1.0,44.0,74.0,7.0,Low
38.0,1,1,3,1.4833624118171889,0,2,17.0,40.0,13.0,47.0,Medium
43.0,1,1,0,6.05993670707259,0,0,4.0,148.0,26.0,8.0,Medium
22.0,1,3,2,7.565109647941651,1,0,11.0,57.0,87.0,25.0,Medium
48.0,1,1,4,7.474364248753485,1,0,13.0,135.0,41.0,48.0,High
20.0,1,0,0,8.715647036782222,0,0,2.0,151.0,94.0,32.0,Medium
22.0,1,3,1,11.632530567219815,1,1,8.0,31.0,19.0,26.0,Low
28.0,0,0,0,7.916465406758086,1,1,8.0,78.0,25.0,30.0,Medium
20.0,0,3,3,18.47429925494104,1,0,6.0,12.0,97.0,14.0,Low
44.0,1,1,1,22.030681254333093,0,1,0.0,125.0,46.0,31.0,Low
30.0,1,0,1,11.339843942291328,0,0,18.0,26.0,42.0,39.0,Medium
16.0,0,0,4,6.4506399868111925,0,0,4.0,33.0,33.0,43.0,Low
32.0,0,3,2,22.28188391113544,0,0,4.0,173.0,74.0,8.0,Medium
33.0,1,1,0,4.470747584066791,0,0,12.0,59.0,75.0,9.0,Medium
18.0,1,3,0,2.494544378147733,0,0,1.0,10.0,52.0,46.0,Low
28.0,1,1,2,9.377720716267795,0,2,13.0,54.0,56.0,32.0,Medium
26.0,0,3,0,21.68218523041249,0,0,5.0,52.0,43.0,11.0,Low
47.0,1,3,1,18.5901154336004,0,2,13.0,144.0,92.0,21.0,High
29.0,1,3,4,5.69449999659127,0,0,18.0,69.0,21.0,,Medium
22.0,0,3,4,22.61708671517992,0,0,13.0,114.0,14.0,12.0,High
31.0,1,2,1,3.539601183028914,0,2,10.0,26.0,54.0,13.0,Low
22.0,1,3,3,23.867944031484598,1,0,15.0,138.0,25.0,31.0,High
43.0,0,2,1,19.35227776932289,0,2,1.0,10.0,3.0,11.0,Low
32.0,1,3,3,21.74210126880265,1,0,0.0,21.0,77.0,19.0,Low
46.0,0,3,1,11.585812983462883,0,0,5.0,26.0,43.0,34.0,Low
45.0,0,3,2,10.26334228861156,0,2,,151.0,99.0,24.0,High
18.0,1,0,5,16.900650423054103,0,0,14.0,10.0,68.0,12.0,Low
27.0,0,0,0,6.57173560153178,0,1,6.0,69.0,34.0,14.0,Medium
34.0,0,1,1,19.94777529128772,1,1,0.0,174.0,91.0,28.0,Low
40.0,0,1,1,12.306390917014465,0,1,12.0,22.0,73.0,5.0,Low
49.0,1,1,1,16.848178678330964,0,0,5.0,78.0,1.0,37.0,Medium
20.0,0,3,3,11.214877837290114,0,2,0.0,117.0,83.0,48.0,Low
47.0,1,0,1,14.598920967790386,0,2,10.0,121.0,95.0,23.0,Medium
